Shipment_ID,Shipment_Date,Vendor_ID,Vendor_Rating,Origin,Destination,Distance_km,Weight_tons,Weather_Condition,Traffic_Density,Vehicle_Type,Actual_Delay_Days,CO2_Emission_kg
SHP-01288,2026-06-15,VEND-008,4.4,Antalya,Trabzon,1118.1,18.98,Normal,Low,Diesel Truck,0,2784.11
SHP-01289,2026-06-15,VEND-020,3.6,Denizli,Konya,355.7,5.27,Normal,Medium,Hybrid Van,0,157.9
SHP-01290,2026-06-15,VEND-011,2.8,Istanbul,Mersin,882.1,12.5,Normal,Low,Diesel Truck,0,1484.23
SHP-01291,2026-06-15,VEND-014,4.5,Bursa,Eskisehir,164.2,7.18,Normal,High,Hybrid Van,0,109.3
SHP-01292,2026-06-16,VEND-004,3.8,Van,Istanbul,1621.0,1.08,Normal,Medium,Diesel Truck,0,254.75
SHP-01293,2026-06-16,VEND-003,4.6,Diyarbakir,Antalya,1052.2,24.2,Normal,Medium,Diesel Truck,0,3459.28
SHP-01294,2026-06-17,VEND-015,3.0,Antalya,Trabzon,1176.8,21.73,Normal,High,Diesel Truck,0,3680.84
SHP-01295,2026-06-17,VEND-005,1.8,Izmir,Trabzon,1361.6,13.33,Normal,Medium,Diesel Truck,1,2441.15
SHP-01296,2026-06-17,VEND-025,4.3,Diyarbakir,Ankara,838.3,7.1,Normal,Medium,Diesel Truck,0,819.43
SHP-01297,2026-06-17,VEND-022,2.8,Van,Eskisehir,1433.0,17.63,Normal,Low,Diesel Truck,0,3460.0
SHP-01298,2026-06-18,VEND-018,2.0,Bursa,Kocaeli,121.2,11.44,Normal,Medium,Electric Semi,0,51.24
SHP-01299,2026-06-18,VEND-019,4.3,Denizli,Antalya,213.9,20.28,Normal,Medium,Diesel Truck,0,606.37
SHP-01300,2026-06-18,VEND-015,2.9,Gaziantep,Sakarya,959.1,24.99,Rain,Low,Diesel Truck,0,3132.56
SHP-01301,2026-06-18,VEND-002,2.9,Eskisehir,Van,1404.6,9.38,Normal,High,Diesel Truck,0,1775.49
SHP-01302,2026-06-18,VEND-010,3.2,Mersin,Kayseri,288.1,6.87,Normal,Low,Hybrid Van,0,163.35
SHP-01303,2026-06-18,VEND-013,3.9,Izmir,Konya,597.0,7.42,Rain,Medium,Diesel Truck,0,632.39
SHP-01304,2026-06-18,VEND-023,4.9,Konya,Gaziantep,569.9,3.24,Normal,Low,Electric Semi,0,65.91
SHP-01305,2026-06-18,VEND-006,4.7,Samsun,Trabzon,370.0,10.46,Normal,Medium,Diesel Truck,0,507.71
SHP-01306,2026-06-19,VEND-013,3.9,Sakarya,Istanbul,152.2,1.42,Normal,High,Diesel Truck,0,40.07
SHP-01307,2026-06-19,VEND-009,1.7,Istanbul,Samsun,754.2,3.75,Normal,Low,Diesel Truck,0,378.67
SHP-01308,2026-06-20,VEND-004,4.1,Van,Istanbul,1501.0,7.52,Normal,Medium,Diesel Truck,0,1493.48
SHP-01309,2026-06-21,VEND-003,4.9,Trabzon,Istanbul,1138.7,4.84,Normal,Medium,Diesel Truck,0,722.86
SHP-01310,2026-06-21,VEND-010,3.2,Malatya,Mersin,472.3,18.57,Normal,High,Electric Semi,2,336.75
SHP-01311,2026-06-21,VEND-003,4.6,Erzurum,Eskisehir,1141.0,3.53,Normal,Low,Hybrid Van,0,332.61
SHP-01312,2026-06-22,VEND-002,2.9,Bursa,Malatya,992.7,21.78,Normal,High,Diesel Truck,0,3139.36
SHP-01313,2026-06-22,VEND-009,1.6,Ankara,Izmir,637.1,6.31,Normal,Medium,Diesel Truck,0,537.26
SHP-01314,2026-06-22,VEND-006,4.8,Sakarya,Antalya,538.2,3.61,Normal,Medium,Diesel Truck,0,272.11
SHP-01315,2026-06-22,VEND-014,4.2,Bursa,Kayseri,743.2,1.24,Normal,Medium,Diesel Truck,0,136.45
SHP-01316,2026-06-22,VEND-001,4.0,Izmir,Kocaeli,428.8,18.16,Normal,Medium,Electric Semi,0,274.98
SHP-01317,2026-06-22,VEND-008,4.6,Kayseri,Van,866.9,7.16,Rain,Medium,Hybrid Van,0,537.22
SHP-01318,2026-06-22,VEND-012,4.7,Erzurum,Denizli,1384.2,13.23,Normal,Low,Diesel Truck,0,2484.69
SHP-01319,2026-06-22,VEND-025,4.3,Sakarya,Samsun,655.5,3.68,Normal,Medium,Diesel Truck,0,321.66
SHP-01320,2026-06-23,VEND-016,2.3,Samsun,Ankara,396.2,24.65,Normal,Medium,Diesel Truck,0,1374.79
SHP-01321,2026-06-23,VEND-023,4.9,Bursa,Ankara,423.1,4.01,Normal,Medium,Diesel Truck,0,249.25
SHP-01322,2026-06-23,VEND-009,2.0,Konya,Izmir,594.6,10.89,Normal,Low,Electric Semi,0,226.61
SHP-01323,2026-06-23,VEND-012,4.7,Denizli,Trabzon,1258.1,21.44,Normal,Medium,Hybrid Van,0,2225.23
SHP-01324,2026-06-24,VEND-011,2.9,Bursa,Adana,775.3,6.88,Normal,Medium,Diesel Truck,0,752.09
SHP-01325,2026-06-24,VEND-023,4.9,Samsun,Antalya,860.3,7.41,Normal,Medium,Diesel Truck,0,865.34
SHP-01326,2026-06-24,VEND-024,4.5,Istanbul,Denizli,454.6,20.4,Storm,High,Electric Semi,0,360.04
SHP-01327,2026-06-24,VEND-025,4.0,Konya,Diyarbakir,834.6,7.56,Normal,Medium,Hybrid Van,0,527.55
SHP-01328,2026-06-24,VEND-019,4.1,Antalya,Kayseri,579.1,1.07,Normal,Medium,Hybrid Van,0,56.5
SHP-01329,2026-06-24,VEND-013,3.8,Denizli,Malatya,1017.1,11.27,Normal,Low,Electric Semi,0,411.64
SHP-01330,2026-06-24,VEND-014,4.4,Erzurum,Denizli,1357.1,1.3,Normal,High,Diesel Truck,0,254.19
SHP-01331,2026-06-24,VEND-025,4.0,Izmir,Eskisehir,391.8,22.84,Normal,Low,Diesel Truck,0,1161.85
SHP-01332,2026-06-25,VEND-008,4.3,Sakarya,Malatya,907.5,16.4,Storm,Medium,Diesel Truck,0,2246.09
SHP-01333,2026-06-25,VEND-009,1.9,Denizli,Bursa,325.4,14.99,Normal,Low,Electric Semi,0,171.91
SHP-01334,2026-06-25,VEND-023,4.6,Van,Eskisehir,1455.0,5.84,Rain,Low,Diesel Truck,0,1093.46
SHP-01335,2026-06-25,VEND-010,3.0,Erzurum,Van,314.4,17.8,Normal,High,Electric Semi,0,225.17
SHP-01336,2026-06-25,VEND-006,5.0,Izmir,Van,1730.0,17.25,Normal,Low,Diesel Truck,0,3862.55
SHP-01337,2026-06-25,VEND-015,3.2,Eskisehir,Samsun,627.4,2.45,Normal,Low,Diesel Truck,0,214.63
SHP-01338,2026-06-25,VEND-009,1.7,Kocaeli,Sakarya,45.0,22.14,Rain,Low,Diesel Truck,0,135.71
SHP-01339,2026-06-26,VEND-023,4.9,Izmir,Malatya,1213.6,14.91,Normal,High,Diesel Truck,1,2586.93
SHP-01340,2026-06-26,VEND-023,5.0,Gaziantep,Malatya,212.9,20.02,Normal,High,Diesel Truck,0,627.76
SHP-01341,2026-06-26,VEND-008,4.4,Erzurum,Malatya,385.0,7.31,Normal,High,Hybrid Van,0,251.4
SHP-01342,2026-06-26,VEND-014,4.4,Samsun,Diyarbakir,601.2,3.93,Normal,High,Diesel Truck,0,334.37
SHP-01343,2026-06-26,VEND-025,4.1,Konya,Mersin,267.6,17.86,Normal,High,Electric Semi,1,172.36
SHP-01344,2026-06-26,VEND-019,4.3,Konya,Eskisehir,330.6,20.05,Normal,Medium,Diesel Truck,0,945.83
SHP-01345,2026-06-26,VEND-006,5.0,Diyarbakir,Adana,576.4,10.26,Normal,Low,Diesel Truck,0,782.58
SHP-01346,2026-06-27,VEND-015,3.1,Gaziantep,Diyarbakir,340.4,1.57,Normal,Low,Diesel Truck,0,80.19
SHP-01347,2026-06-27,VEND-016,2.4,Bursa,Diyarbakir,1254.5,20.64,Normal,Low,Diesel Truck,0,3468.08
SHP-01348,2026-06-27,VEND-017,3.4,Kocaeli,Erzurum,1183.8,5.95,Normal,Medium,Hybrid Van,0,600.76
SHP-01349,2026-06-28,VEND-001,4.3,Van,Kocaeli,1534.8,9.14,Normal,Low,Diesel Truck,0,1813.99
SHP-01350,2026-06-28,VEND-008,4.3,Bursa,Samsun,767.3,16.08,Normal,Low,Diesel Truck,1,1635.65
SHP-01351,2026-06-28,VEND-022,2.8,Gaziantep,Bursa,1035.0,3.4,Normal,Medium,Diesel Truck,0,504.89
SHP-01352,2026-06-28,VEND-007,4.3,Kayseri,Denizli,738.9,2.73,Storm,Low,Diesel Truck,0,292.58
SHP-01353,2026-06-28,VEND-008,4.2,Bursa,Kocaeli,122.9,1.62,Normal,Low,Diesel Truck,0,35.82
SHP-01354,2026-06-29,VEND-009,1.6,Denizli,Kayseri,738.8,23.0,Normal,Low,Hybrid Van,0,1302.06
SHP-01355,2026-06-29,VEND-005,2.0,Gaziantep,Denizli,899.6,8.47,Normal,Medium,Diesel Truck,0,988.43
SHP-01356,2026-06-29,VEND-004,3.9,Izmir,Malatya,1235.6,16.86,Normal,Low,Diesel Truck,0,2796.7
SHP-01357,2026-06-29,VEND-009,1.6,Gaziantep,Izmir,1093.4,24.74,Normal,Low,Electric Semi,1,924.98
SHP-01358,2026-06-30,VEND-022,2.6,Erzurum,Mersin,838.1,17.07,Normal,Low,Electric Semi,0,533.01
SHP-01359,2026-06-30,VEND-001,4.3,Erzurum,Denizli,1311.8,13.6,Normal,High,Diesel Truck,0,2662.7
SHP-01360,2026-07-01,VEND-008,4.3,Samsun,Diyarbakir,601.7,13.5,Normal,Low,Diesel Truck,0,1114.66
SHP-01361,2026-07-01,VEND-002,2.9,Mersin,Sakarya,681.5,10.05,Normal,Low,Hybrid Van,0,566.57
SHP-01362,2026-07-02,VEND-015,3.3,Diyarbakir,Sakarya,1111.0,15.39,Normal,High,Diesel Truck,2,2386.01
SHP-01363,2026-07-02,VEND-007,4.0,Bursa,Malatya,1036.3,24.01,Normal,High,Diesel Truck,0,3389.3
SHP-01364,2026-07-03,VEND-020,3.6,Denizli,Van,1556.8,19.91,Normal,Low,Electric Semi,0,1135.09
SHP-01365,2026-07-03,VEND-015,3.1,Denizli,Kocaeli,417.1,11.18,Normal,Low,Electric Semi,0,157.3
SHP-01366,2026-07-03,VEND-020,3.8,Eskisehir,Antalya,420.5,8.98,Normal,Low,Hybrid Van,0,320.64
SHP-01367,2026-07-03,VEND-016,2.4,Antalya,Kocaeli,568.2,22.2,Rain,Medium,Diesel Truck,0,1800.61
SHP-01368,2026-07-03,VEND-011,2.9,Eskisehir,Denizli,306.3,4.26,Normal,Low,Hybrid Van,0,108.14
SHP-01369,2026-07-03,VEND-022,2.7,Trabzon,Ankara,734.0,21.39,Normal,High,Diesel Truck,0,2283.83
SHP-01370,2026-07-04,VEND-012,4.8,Malatya,Eskisehir,876.5,7.12,Normal,High,Hybrid Van,1,561.31
SHP-01371,2026-07-04,VEND-024,4.6,Bursa,Kocaeli,126.0,18.18,Normal,Medium,Hybrid Van,0,193.56
SHP-01372,2026-07-04,VEND-025,4.2,Trabzon,Erzurum,221.2,20.35,Normal,Low,Diesel Truck,0,618.56
SHP-01373,2026-07-04,VEND-015,3.1,Diyarbakir,Antalya,1087.2,12.45,Normal,High,Diesel Truck,0,2025.56
SHP-01374,2026-07-05,VEND-017,3.4,Gaziantep,Erzurum,556.0,5.61,Normal,Medium,Hybrid Van,0,264.91
SHP-01375,2026-07-05,VEND-007,4.3,Eskisehir,Mersin,599.8,21.27,Normal,High,Hybrid Van,0,1106.79
SHP-01376,2026-07-05,VEND-021,4.3,Ankara,Kocaeli,337.8,9.82,Rain,Low,Diesel Truck,0,470.14
SHP-01377,2026-07-05,VEND-017,3.4,Eskisehir,Trabzon,1000.5,8.7,Normal,Medium,Hybrid Van,0,684.17
SHP-01378,2026-07-05,VEND-023,4.8,Trabzon,Kocaeli,1062.4,13.24,Normal,High,Diesel Truck,0,2047.17
SHP-01379,2026-07-06,VEND-007,4.2,Bursa,Erzurum,1239.9,11.44,Normal,High,Diesel Truck,1,2082.38
SHP-01380,2026-07-06,VEND-020,3.7,Ankara,Antalya,466.1,17.39,Normal,Medium,Diesel Truck,0,1076.74
SHP-01381,2026-07-06,VEND-012,4.7,Eskisehir,Denizli,303.8,4.29,Normal,Medium,Hybrid Van,0,115.88
SHP-01382,2026-07-07,VEND-005,2.1,Antalya,Van,1366.3,11.46,Normal,Medium,Diesel Truck,2,2123.57
SHP-01383,2026-07-07,VEND-005,1.7,Kayseri,Antalya,554.2,22.4,Normal,Medium,Diesel Truck,0,1659.09
SHP-01384,2026-07-07,VEND-015,3.2,Ankara,Gaziantep,632.4,1.87,Normal,High,Diesel Truck,2,183.05
SHP-01385,2026-07-07,VEND-008,4.5,Van,Kayseri,859.7,11.98,Normal,Medium,Hybrid Van,0,833.01
SHP-01386,2026-07-08,VEND-003,4.5,Samsun,Eskisehir,658.7,16.85,Storm,Low,Hybrid Van,0,988.4
SHP-01387,2026-07-08,VEND-011,3.2,Erzurum,Van,296.6,22.31,Normal,Low,Diesel Truck,1,816.6
SHP-01388,2026-07-08,VEND-017,3.3,Bursa,Diyarbakir,1184.8,15.25,Normal,Medium,Diesel Truck,0,2472.15
SHP-01389,2026-07-09,VEND-008,4.3,Antalya,Diyarbakir,1079.6,20.79,Rain,High,Diesel Truck,0,3319.33
SHP-01390,2026-07-09,VEND-024,4.5,Trabzon,Mersin,764.7,6.34,Normal,Low,Electric Semi,0,168.42
SHP-01391,2026-07-10,VEND-020,3.6,Trabzon,Denizli,1270.3,9.47,Normal,Medium,Electric Semi,0,444.58
SHP-01392,2026-07-10,VEND-013,3.8,Sakarya,Antalya,512.0,23.61,Normal,High,Diesel Truck,0,1733.28
SHP-01393,2026-07-10,VEND-024,4.7,Erzurum,Mersin,842.9,22.26,Normal,Medium,Diesel Truck,0,2625.6
SHP-01394,2026-07-10,VEND-011,2.8,Diyarbakir,Bursa,1295.9,14.39,Rain,Low,Electric Semi,1,685.13
SHP-01395,2026-07-10,VEND-004,4.1,Izmir,Istanbul,413.2,12.41,Normal,Medium,Diesel Truck,0,711.13
SHP-01396,2026-07-10,VEND-001,4.2,Konya,Malatya,647.9,11.83,Normal,Medium,Diesel Truck,0,1053.73
SHP-01397,2026-07-10,VEND-024,4.6,Erzurum,Sakarya,1180.4,2.41,Storm,Low,Diesel Truck,0,402.26
SHP-01398,2026-07-11,VEND-024,5.0,Samsun,Kayseri,353.0,22.42,Normal,Medium,Diesel Truck,0,1068.56
SHP-01399,2026-07-11,VEND-019,4.5,Malatya,Istanbul,1082.3,20.64,Normal,Medium,Diesel Truck,0,3051.06
SHP-01400,2026-07-11,VEND-003,4.4,Kocaeli,Ankara,343.2,11.95,Normal,Medium,Diesel Truck,0,559.88
SHP-01401,2026-07-11,VEND-008,4.2,Istanbul,Bursa,119.7,7.71,Normal,Medium,Electric Semi,0,36.33
SHP-01402,2026-07-11,VEND-002,2.9,Kayseri,Eskisehir,551.2,9.23,Normal,Low,Diesel Truck,0,671.26
SHP-01403,2026-07-11,VEND-002,3.1,Diyarbakir,Bursa,1227.3,3.96,Normal,Low,Hybrid Van,0,397.24
SHP-01404,2026-07-11,VEND-007,4.1,Denizli,Antalya,222.3,18.32,Normal,Low,Diesel Truck,0,514.81
SHP-01405,2026-07-11,VEND-015,3.1,Izmir,Malatya,1221.5,14.36,Normal,Low,Diesel Truck,0,2353.05
SHP-01406,2026-07-11,VEND-002,3.0,Antalya,Malatya,839.4,6.62,Normal,Medium,Diesel Truck,0,746.36
SHP-01407,2026-07-12,VEND-025,4.3,Malatya,Eskisehir,835.3,15.95,Normal,Low,Diesel Truck,0,1685.57
SHP-01408,2026-07-12,VEND-012,4.6,Van,Gaziantep,665.2,24.5,Normal,Medium,Diesel Truck,0,2320.96
SHP-01409,2026-07-12,VEND-007,4.0,Sakarya,Kocaeli,46.1,3.94,Normal,Low,Hybrid Van,0,18.92
SHP-01410,2026-07-12,VEND-013,3.8,Ankara,Antalya,465.9,12.0,Normal,Low,Hybrid Van,0,464.49
SHP-01411,2026-07-12,VEND-020,3.8,Trabzon,Malatya,378.9,12.86,Rain,Low,Diesel Truck,0,669.7
SHP-01412,2026-07-13,VEND-008,4.3,Diyarbakir,Ankara,807.8,5.0,Normal,Medium,Hybrid Van,0,339.25
SHP-01413,2026-07-13,VEND-002,2.9,Trabzon,Sakarya,1023.8,13.76,Storm,Medium,Electric Semi,0,550.83
SHP-01414,2026-07-13,VEND-002,3.1,Kocaeli,Kayseri,629.1,15.54,Normal,High,Electric Semi,0,386.87
SHP-01415,2026-07-13,VEND-022,2.6,Kayseri,Sakarya,588.4,4.78,Normal,Low,Hybrid Van,0,236.78
SHP-01416,2026-07-13,VEND-003,4.4,Antalya,Kayseri,580.3,4.71,Normal,Medium,Electric Semi,0,100.84
SHP-01417,2026-07-13,VEND-016,2.2,Gaziantep,Bursa,976.0,21.55,Normal,High,Diesel Truck,0,3204.04
SHP-01418,2026-07-14,VEND-010,3.3,Eskisehir,Sakarya,143.3,8.47,Normal,Low,Hybrid Van,0,100.5
SHP-01419,2026-07-14,VEND-020,3.8,Ankara,Trabzon,770.7,16.13,Normal,Low,Electric Semi,0,418.34
SHP-01420,2026-07-14,VEND-002,3.1,Ankara,Kayseri,325.2,16.04,Storm,Low,Diesel Truck,3,702.73
SHP-01421,2026-07-14,VEND-023,5.0,Adana,Mersin,79.7,21.14,Rain,Low,Diesel Truck,0,222.0
SHP-01422,2026-07-14,VEND-018,2.1,Sakarya,Konya,455.0,18.76,Normal,High,Diesel Truck,3,1214.16
SHP-01423,2026-07-14,VEND-012,4.4,Denizli,Kayseri,678.0,21.17,Normal,Medium,Electric Semi,0,520.37
SHP-01424,2026-07-15,VEND-006,4.8,Kocaeli,Antalya,533.0,16.01,Normal,Medium,Diesel Truck,0,1185.82
SHP-01425,2026-07-15,VEND-025,4.1,Samsun,Gaziantep,574.8,11.79,Normal,High,Diesel Truck,0,977.06
SHP-01426,2026-07-15,VEND-008,4.2,Izmir,Konya,565.2,10.45,Normal,Medium,Diesel Truck,0,827.27
SHP-01427,2026-07-15,VEND-013,3.6,Konya,Istanbul,579.3,10.1,Normal,Medium,Hybrid Van,0,491.62
SHP-01428,2026-07-15,VEND-010,3.1,Ankara,Erzurum,860.3,11.04,Normal,Low,Diesel Truck,0,1243.21
SHP-01429,2026-07-15,VEND-006,4.7,Sakarya,Antalya,516.3,4.1,Normal,Medium,Hybrid Van,0,177.16
SHP-01430,2026-07-16,VEND-011,2.9,Sakarya,Bursa,160.2,11.18,Rain,Low,Hybrid Van,0,158.18
SHP-01431,2026-07-16,VEND-004,3.9,Gaziantep,Izmir,1133.8,10.35,Normal,Low,Hybrid Van,0,899.47
SHP-01432,2026-07-17,VEND-001,4.3,Gaziantep,Van,663.0,1.83,Rain,Low,Hybrid Van,0,105.04
SHP-01433,2026-07-17,VEND-008,4.4,Konya,Samsun,598.0,7.6,Normal,Medium,Diesel Truck,0,619.38
SHP-01434,2026-07-17,VEND-003,4.6,Malatya,Konya,621.3,19.05,Normal,Medium,Diesel Truck,0,1646.24
SHP-01435,2026-07-17,VEND-011,2.7,Kayseri,Adana,234.8,14.87,Rain,Medium,Electric Semi,0,132.43
SHP-01436,2026-07-17,VEND-022,3.0,Sakarya,Ankara,295.5,20.35,Normal,Low,Diesel Truck,0,789.95
SHP-01437,2026-07-18,VEND-005,1.8,Mersin,Gaziantep,319.2,14.02,Normal,High,Hybrid Van,3,395.03
SHP-01438,2026-07-18,VEND-001,3.9,Denizli,Antalya,214.8,21.5,Normal,Low,Hybrid Van,0,389.07
SHP-01439,2026-07-18,VEND-003,4.3,Samsun,Diyarbakir,623.2,20.11,Normal,High,Hybrid Van,0,1107.34
SHP-01440,2026-07-18,VEND-013,3.5,Gaziantep,Ankara,645.5,3.36,Normal,Medium,Diesel Truck,0,319.37
SHP-01441,2026-07-18,VEND-007,4.2,Malatya,Mersin,463.2,24.45,Normal,Medium,Electric Semi,1,417.18
SHP-01442,2026-07-18,VEND-013,3.8,Eskisehir,Diyarbakir,1049.0,1.35,Normal,Medium,Hybrid Van,0,122.06
SHP-01443,2026-07-19,VEND-001,4.1,Sakarya,Diyarbakir,1086.4,15.32,Normal,High,Diesel Truck,0,2378.43
SHP-01444,2026-07-19,VEND-009,2.2,Erzurum,Kayseri,638.3,20.02,Normal,Medium,Diesel Truck,0,1765.4
SHP-01445,2026-07-19,VEND-011,2.9,Antalya,Gaziantep,745.6,8.97,Normal,Low,Diesel Truck,0,861.96
SHP-01446,2026-07-19,VEND-011,2.9,Ankara,Adana,469.7,15.37,Normal,High,Diesel Truck,2,1045.71
SHP-01447,2026-07-19,VEND-014,4.3,Kocaeli,Antalya,533.0,9.69,Storm,Low,Hybrid Van,0,450.67
SHP-01448,2026-07-20,VEND-020,3.6,Konya,Denizli,365.2,2.45,Normal,Medium,Hybrid Van,0,79.37
SHP-01449,2026-07-20,VEND-012,4.7,Mersin,Gaziantep,299.2,1.2,Normal,Medium,Electric Semi,0,14.78
SHP-01450,2026-07-20,VEND-022,2.7,Antalya,Trabzon,1123.1,3.28,Normal,High,Electric Semi,0,145.21
SHP-01451,2026-07-21,VEND-014,4.1,Adana,Denizli,707.1,3.36,Rain,Medium,Diesel Truck,0,340.39
SHP-01452,2026-07-21,VEND-007,4.2,Adana,Erzurum,763.3,15.66,Normal,Low,Diesel Truck,0,1635.44
SHP-01453,2026-07-21,VEND-006,4.9,Adana,Mersin,77.7,13.62,Normal,Medium,Diesel Truck,0,153.32
SHP-01454,2026-07-21,VEND-009,1.9,Eskisehir,Van,1341.3,11.93,Rain,Low,Electric Semi,2,623.63
SHP-01455,2026-07-21,VEND-015,3.0,Kocaeli,Adana,808.1,17.61,Normal,Medium,Diesel Truck,0,1935.19
SHP-01456,2026-07-21,VEND-007,4.1,Kayseri,Denizli,709.3,1.4,Storm,Medium,Hybrid Van,0,96.42
SHP-01457,2026-07-21,VEND-023,4.9,Izmir,Denizli,221.0,7.5,Normal,High,Hybrid Van,0,146.99
SHP-01458,2026-07-22,VEND-012,4.7,Kocaeli,Diyarbakir,1147.1,19.66,Normal,Low,Diesel Truck,0,3063.3
SHP-01459,2026-07-22,VEND-022,2.8,Bursa,Kayseri,740.9,22.84,Normal,Low,Electric Semi,0,581.23
SHP-01460,2026-07-22,VEND-018,1.9,Konya,Diyarbakir,872.4,11.52,Rain,Medium,Diesel Truck,1,1427.36
SHP-01461,2026-07-22,VEND-009,1.9,Mersin,Konya,291.0,2.96,Normal,Low,Electric Semi,2,31.4
SHP-01462,2026-07-22,VEND-006,4.8,Izmir,Samsun,1068.7,20.17,Normal,Low,Diesel Truck,0,2848.35
SHP-01463,2026-07-22,VEND-019,4.5,Adana,Samsun,601.4,22.24,Normal,Medium,Diesel Truck,0,1803.84
SHP-01464,2026-07-23,VEND-009,2.0,Gaziantep,Eskisehir,830.2,10.93,Normal,Medium,Diesel Truck,2,1205.89
SHP-01465,2026-07-23,VEND-007,4.1,Diyarbakir,Kocaeli,1139.5,6.84,Normal,Low,Diesel Truck,0,1012.92
SHP-01466,2026-07-23,VEND-024,4.7,Malatya,Ankara,636.6,2.06,Normal,Medium,Diesel Truck,0,194.21
SHP-01467,2026-07-24,VEND-013,3.9,Istanbul,Diyarbakir,1292.6,15.19,Normal,High,Hybrid Van,0,1756.53
SHP-01468,2026-07-24,VEND-002,3.2,Trabzon,Sakarya,947.7,22.84,Normal,Medium,Diesel Truck,0,2821.31
SHP-01469,2026-07-24,VEND-013,4.1,Trabzon,Ankara,768.9,17.27,Normal,Low,Diesel Truck,0,1791.25
SHP-01470,2026-07-24,VEND-012,4.6,Adana,Van,897.4,8.61,Normal,Low,Hybrid Van,0,605.49
SHP-01471,2026-07-24,VEND-022,2.7,Kayseri,Denizli,678.8,16.43,Normal,Low,Diesel Truck,0,1490.36
SHP-01472,2026-07-24,VEND-018,1.7,Sakarya,Ankara,282.0,20.97,Normal,Medium,Diesel Truck,2,821.24
SHP-01473,2026-07-25,VEND-005,1.8,Adana,Samsun,628.5,12.42,Normal,Medium,Hybrid Van,0,665.7
SHP-01474,2026-07-25,VEND-004,3.8,Ankara,Diyarbakir,881.0,20.67,Normal,Low,Diesel Truck,0,2507.39
SHP-01475,2026-07-25,VEND-016,2.1,Adana,Gaziantep,228.6,10.41,Normal,Low,Diesel Truck,0,309.47
SHP-01476,2026-07-25,VEND-002,3.0,Gaziantep,Erzurum,604.1,9.36,Normal,Low,Electric Semi,0,203.06
SHP-01477,2026-07-26,VEND-008,4.2,Adana,Mersin,83.1,14.99,Normal,Low,Diesel Truck,1,176.36
SHP-01478,2026-07-26,VEND-004,3.9,Antalya,Gaziantep,764.9,12.15,Normal,High,Hybrid Van,0,806.36
SHP-01479,2026-07-26,VEND-001,4.1,Izmir,Adana,953.6,24.45,Normal,Low,Diesel Truck,0,2971.03
SHP-01480,2026-07-26,VEND-023,4.7,Van,Kayseri,847.2,13.39,Normal,Low,Diesel Truck,0,1469.95
SHP-01481,2026-07-27,VEND-003,4.5,Izmir,Eskisehir,421.1,10.24,Normal,Medium,Hybrid Van,1,366.46
SHP-01482,2026-07-27,VEND-001,4.2,Eskisehir,Erzurum,1155.6,10.48,Normal,Low,Hybrid Van,0,931.69
SHP-01483,2026-07-27,VEND-024,4.7,Eskisehir,Bursa,169.2,14.15,Normal,Low,Diesel Truck,0,324.52
SHP-01484,2026-07-27,VEND-005,2.1,Trabzon,Van,507.1,9.52,Normal,Medium,Diesel Truck,1,633.08
SHP-01485,2026-07-27,VEND-021,4.2,Erzurum,Samsun,568.8,18.35,Normal,Low,Hybrid Van,0,871.55
SHP-01486,2026-07-28,VEND-001,4.3,Istanbul,Bursa,119.5,10.14,Normal,Low,Hybrid Van,0,102.49
SHP-01487,2026-07-28,VEND-004,3.7,Konya,Erzurum,971.9,10.22,Normal,Medium,Diesel Truck,0,1428.79
SHP-01488,2026-07-28,VEND-003,4.3,Bursa,Adana,851.0,15.81,Normal,Medium,Diesel Truck,0,1864.01
SHP-01489,2026-07-28,VEND-018,1.9,Kocaeli,Trabzon,1015.2,2.46,Normal,Low,Hybrid Van,2,201.93
SHP-01490,2026-07-29,VEND-016,2.2,Trabzon,Eskisehir,958.4,16.73,Normal,High,Diesel Truck,4,2246.52
SHP-01491,2026-07-29,VEND-012,4.5,Malatya,Istanbul,1022.5,13.12,Normal,Low,Electric Semi,0,474.41
SHP-01492,2026-07-29,VEND-007,4.2,Adana,Antalya,526.8,11.87,Normal,High,Hybrid Van,0,554.17
SHP-01493,2026-07-30,VEND-003,4.5,Antalya,Eskisehir,403.0,18.26,Normal,High,Diesel Truck,0,1098.86
SHP-01494,2026-07-30,VEND-015,3.0,Erzurum,Konya,972.4,19.2,Normal,Medium,Diesel Truck,0,2461.96
SHP-01495,2026-07-31,VEND-006,4.9,Denizli,Istanbul,454.0,21.31,Normal,Low,Diesel Truck,0,1342.45
SHP-01496,2026-07-31,VEND-015,3.3,Sakarya,Istanbul,148.7,10.0,Normal,High,Hybrid Van,0,140.43
SHP-01497,2026-07-31,VEND-018,1.6,Mersin,Diyarbakir,633.9,8.85,Normal,Medium,Diesel Truck,0,762.11
SHP-01498,2026-07-31,VEND-022,2.5,Mersin,Izmir,886.3,18.14,Storm,Low,Electric Semi,0,642.21
SHP-01499,2026-07-31,VEND-013,3.9,Adana,Ankara,495.5,14.96,Normal,Medium,Diesel Truck,0,986.77
SHP-01500,2026-07-31,VEND-001,4.3,Eskisehir,Samsun,665.5,16.16,Normal,Medium,Diesel Truck,0,1471.34
